bearing,measurement,t_s,rul_s,vmdlite_ch0_score,vmdlite_ch0_max_kurt,vmdlite_ch0_att_band,vmdlite_ch1_score,vmdlite_ch1_max_kurt,vmdlite_ch1_att_band,vmdlite_ch2_score,vmdlite_ch2_max_kurt,vmdlite_ch2_att_band,vmdlite_ch3_score,vmdlite_ch3_max_kurt,vmdlite_ch3_att_band,vmd_cbam_score,vmd_cbam_chmax,vmd_cbam_chstd,vmd_cbam_top_channel,vmd_cbam_score_rel,vmd_cbam_chmax_rel,vmd_cbam_chstd_rel
Train1,25,15000.0,60600.0,0.054586504246721144,81.36081796733441,0.0,0.18643877915024681,2.847715361351635,3.0,0.11258214667672196,5.344433190329694,1.0,0.1860416662281117,6.5264922378682755,1.0,0.13793263403749406,0.18643877915024681,0.05527218865610686,1.0,-0.979047231775087,-1.1906409153587072,-0.9048856371860331
Train1,26,15600.0,60000.0,0.03686180449647096,22.54714673186895,0.0,0.1698115171583539,2.522954762076094,3.0,0.09585303810793931,4.709374658417858,1.0,0.1794256799286482,6.83033658952481,1.0,0.1238274674464446,0.1794256799286482,0.058109124460061265,3.0,-1.3938515734745904,-1.2848498741065384,-0.7949624497795679
Train1,27,16200.0,59400.0,0.05173598133656429,4.348656083989749,0.0,0.17348089314556084,2.5377234522958387,3.0,0.10976960946165709,4.767483832935833,1.0,0.18464295072683998,7.306243498941905,1.0,0.1327282663400821,0.18464295072683998,0.05341097996173211,3.0,-1.1320971303886207,-1.2147647899130376,-0.9770021763862224
Train1,28,16800.0,58800.0,0.07304664890697768,3.700214693742182,0.0,0.34618089510365546,2.906117044584776,1.0,0.11191610967861079,2.9104670861615496,1.0,0.38486885370678087,8.734331328248809,1.0,0.24790192267118671,0.38486885370678087,0.1378917571720529,3.0,2.2549265100031466,1.474926776975227,2.2963874761359193
Train1,29,17400.0,58200.0,0.04811280874677559,84.292973467809,0.0,0.20450218195470038,2.4259972816226973,3.0,0.10523213793548394,2.2089555608014333,1.0,0.28535046629086974,4.511097665288131,1.0,0.1691359026383273,0.28535046629086974,0.09111653215304918,3.0,-0.06142238790726227,0.13806794203361836,0.4839806467051871
Train1,30,18000.0,57600.0,0.13822402425561736,2.2280229023930858,3.0,0.17664885917944528,2.018395636786644,3.0,0.12279482813856164,3.197286283796842,2.0,0.3738820622310259,8.300550474206863,1.0,0.21352684132512778,0.3738820622310259,0.10065263007731824,3.0,1.2440250862888769,1.3273380787114537,0.853477297914105
Train1,31,18600.0,57000.0,0.025010297038200582,10.78991877268593,0.0,0.25717139084532686,2.552158618965274,1.0,0.11377777785064491,3.599604969916447,1.0,0.3521056774121411,7.531371776198727,1.0,0.20292263362063007,0.3521056774121411,0.12627951677540955,3.0,0.9321768448863126,1.034809700849495,1.846446213612494
Train1,32,19200.0,56400.0,0.19059106871267137,2.954195452011901,3.0,0.2450431364865201,2.62803626793377,3.0,0.1415697271110058,3.2571517382507755,2.0,0.3413607705954652,6.230411791498291,1.0,0.23521682152673323,0.3413607705954652,0.07416194979900748,3.0,1.8818834129470947,0.8904703080851698,-0.17296116033318928
Train1,33,19800.0,55800.0,0.037219784174654734,29.76507868093092,0.0,0.24142050384084346,2.2311716878387937,1.0,0.1100426854335751,3.4175592985040595,1.0,0.37151791185592475,7.718084416266349,1.0,0.20657043434038835,0.37151791185592475,0.1277964954051639,3.0,1.0394512656769521,1.2955797735564893,1.9052248176181459
Train1,34,20400.0,55200.0,0.03623806371374272,19.655316745109097,0.0,0.1685242629765191,2.4700931733390545,3.0,0.13034112579694923,5.344699071503074,1.0,0.20879377641413904,6.7359302150404865,1.0,0.13998531555585286,0.20879377641413904,0.06391640187610682,3.0,-0.9186820315170581,-0.8903398717693325,-0.5699469796249359
Train1,35,21000.0,54600.0,0.06589005835983304,197.61389701905955,0.0,0.179384650182518,2.6532478918948037,3.0,0.1141141224659126,6.388397332388076,1.0,0.18219541626826558,5.559186385621365,1.0,0.13772722763492737,0.18219541626826558,0.04850046634460654,3.0,-0.9850878174744865,-1.2476432172040137,-1.167270601863068
Train1,36,21600.0,54000.0,0.029698706616505168,5.8674430779262945,0.0,0.1680099126755324,2.4654077571724997,3.0,0.12131438206381756,6.3246367559862,1.0,0.15842800650777797,4.438413174803482,1.0,0.12227719383152189,0.1680099126755324,0.054626207643373774,1.0,-1.439441976263607,-1.438201126133809,-0.929915562722134
Train1,37,22200.0,53400.0,0.03211987565540229,5.4455124860837145,0.0,0.15584085123072514,2.2510567653955613,3.0,0.11314335539784744,7.380055142755831,1.0,0.15991714669611634,5.099790629117756,1.0,0.1178412935564623,0.15991714669611634,0.051375642599309386,3.0,-1.569892806572009,-1.546913555862825,-1.0558657058369472
Train1,38,22800.0,52800.0,0.10643001832101737,2.3574766698663527,3.0,0.16491346244293587,2.607996405777919,1.0,0.10908603195614175,6.024197596658102,1.0,0.20805513539260262,9.617176942686052,1.0,0.1489170129741117,0.20805513539260262,0.04222545251332103,3.0,-0.6560189254895841,-0.9002622469316673,-1.4104095267527639
Train1,39,23400.0,52200.0,0.05635610726454361,114.91821229596036,0.0,0.18637541145936412,3.951420229773877,1.0,0.12685236329723734,4.12893139059832,1.0,0.1515169725005397,4.425196321143983,1.0,0.13251566489170716,0.18637541145936412,0.04762928381436176,1.0,-1.1383493077924307,-1.1914921515935986,-1.2010264451936965
Train1,40,24000.0,51600.0,0.046961360012676735,79.93801411342298,0.0,0.21989757065255905,2.258466251299338,3.0,0.09708802738208973,2.3669268143420883,1.0,0.2941203513333787,4.596427816653737,1.0,0.17410139966286686,0.2941203513333787,0.09776250703063917,3.0,0.08460280868857056,0.255876304939486,0.7414932562431523
Train1,41,24600.0,51000.0,0.03776999747267867,4.86310782440482,0.0,0.19831241879064687,2.3786566474584356,3.0,0.11275134901516976,3.0790841327832608,1.0,0.30913855392271894,5.3279270676779,1.0,0.17478176256958217,0.30913855392271894,0.10099753359995649,3.0,0.10461090188017352,0.4576200965927303,0.8668413276899171
Train1,42,25200.0,50400.0,0.16272117870802996,2.8444828981567323,3.0,0.256815785968037,2.428992203817672,3.0,0.11293228743483598,3.098657876501666,1.0,0.3307217823745497,5.514802704931647,1.0,0.2229007140537848,0.3307217823745497,0.08409583565902382,3.0,1.5196916713863453,0.7475537499768673,0.21194864113039064
Train1,43,25800.0,49800.0,0.03149812670344918,6.358942017650845,0.0,0.19002740486707564,2.641536512637874,3.0,0.11634900196998554,2.5058291017833003,1.0,0.34958247331175657,6.138829316130995,1.0,0.18583630334767653,0.34958247331175657,0.1169382940111464,3.0,0.42970252562302924,1.000914781713972,1.484500420165086
Train1,44,26400.0,49200.0,0.15555330035373166,2.5007202150349075,3.0,0.28075995229319883,2.20906502099335,3.0,0.12703597842726308,3.0490118504037955,2.0,0.36947432648741374,6.99324892775409,1.0,0.2428360012891848,0.36947432648741374,0.09763765977511478,3.0,2.105948036732496,1.268127709412466,0.7366557804542884
Train1,45,27000.0,48600.0,0.03453894327995683,17.949692631558914,0.0,0.28559434986979804,2.7642715169664216,1.0,0.10678440898987128,3.1757404382240075,1.0,0.37260759032246277,7.545078066413408,1.0,0.21814112910197894,0.37260759032246277,0.13526476289857406,3.0,1.3797219312239355,1.3102177346716437,2.1945989254620506
Train1,46,27600.0,48000.0,0.053001546451913364,71.14567560053074,0.0,0.1955633596260033,3.0174556380674815,3.0,0.12799112829894532,6.046144251873686,1.0,0.20242758957070567,5.7380006473765075,1.0,0.1483381634985436,0.20242758957070567,0.06043041514271263,3.0,-0.6730417145581297,-0.9758586723399719,-0.705019043101738
Train1,47,28200.0,47400.0,0.061426155335662584,186.6489044229238,0.0,0.19444646345793265,2.9369527132807267,3.0,0.1413651962955942,7.349120050466338,1.0,0.17380216539184645,5.534605464486928,1.0,0.14527574112686564,0.19444646345793265,0.05062668837248604,1.0,-0.7631013453813335,-1.0830714119521283,-1.0848855503181691
Train1,48,28800.0,46800.0,0.05241401152977338,4.721848721698447,0.0,0.21776410652141112,2.884194770243103,3.0,0.09275351881258169,4.180216651845488,1.0,0.15889149983014192,4.606466650765366,1.0,0.13445765955772876,0.21776410652141112,0.06313341462100788,1.0,-1.0812391833693555,-0.7698388732339394,-0.6002855070809129
Train1,49,29400.0,46200.0,0.04656632178308175,58.755648098887846,0.0,0.17266645944261932,2.58884273645121,3.0,0.09612191419754815,5.5145506909528255,1.0,0.1606126315027477,5.5226779871807405,1.0,0.12156491796657773,0.17266645944261932,0.050945422396972376,1.0,-1.4603885648316632,-1.3756484075102386,-1.0725355141074127
Train1,50,30000.0,45600.0,0.05567450416281783,155.84318917281757,0.0,0.1635606760858249,2.404379118697676,3.0,0.10671905524846616,7.47819786292378,1.0,0.1878387209630024,8.085644575359504,1.0,0.13106077183777864,0.1878387209630024,0.05130371939383184,3.0,-1.181134761731057,-1.1718350983696828,-1.058652525328443
Train1,51,30600.0,45000.0,0.029871050029810043,6.045225839170833,0.0,0.18944834753171574,2.762590888541527,3.0,0.09472896630021588,3.6114269895855236,1.0,0.14895850300542607,5.187363204789088,1.0,0.11931099308535717,0.18944834753171574,0.059898516247834405,1.0,-1.5266719242347417,-1.1502125263484126,-0.7256286112919988
Train1,52,31200.0,44400.0,0.1412980627304908,2.288511856966437,3.0,0.2978059683512698,2.621846437846905,1.0,0.11244934246227002,3.533299563854351,1.0,0.3517100789108488,6.6261431928984145,1.0,0.23607901649767377,0.3517100789108488,0.10127580585895447,3.0,1.9072388183603535,1.0294955135392443,0.8776235856575519
Train1,53,31800.0,43800.0,0.17029617246127687,2.6637940937574154,3.0,0.3027748802799281,2.7142251903214367,1.0,0.10931561914739364,3.3271749317232686,1.0,0.37311672175646127,7.613605746432034,1.0,0.24976435543823283,0.37311672175646127,0.10439435247002797,3.0,2.3096968803427904,1.3170570421942107,0.9984583902685691
Train1,54,32400.0,43200.0,0.054057405483963705,53.25568705168401,0.0,0.36900034682855154,2.8878317315658846,1.0,0.11863754313130706,4.264280094933803,1.0,0.3810429695720096,8.090990224626706,1.0,0.25180601145744236,0.3810429695720096,0.1461938729193449,3.0,2.3697378430324783,1.423532586013747,2.6180708303689193
Train1,55,33000.0,42600.0,0.18889376333666344,2.793260697236641,3.0,0.22150503763300072,2.489221393278383,3.0,0.12114090606639731,3.060814312442856,1.0,0.36837014707745697,6.639347505341593,1.0,0.23335277744000255,0.36837014707745697,0.09035704665670236,3.0,1.8270656569635657,1.253294952995381,0.45455274550592306
Train1,56,33600.0,42000.0,0.11975533117433387,2.4141516035385333,3.0,0.22855088755035868,2.3214254526312574,3.0,0.12477409477147798,4.036198542646119,1.0,0.35488156275536653,6.436676896438389,1.0,0.21640103069875538,0.35488156275536653,0.09579421788784098,3.0,1.328549166408841,1.0720989590683487,0.6652276544581802
Train1,57,34200.0,41400.0,0.16207996811506317,2.661857836739948,3.0,0.3257856994129215,3.0048785141350765,1.0,0.12624067918817616,3.3297526974365415,1.0,0.39735866930405334,8.01584918864469,1.0,0.2655153084210918,0.39735866930405334,0.11232930327939071,3.0,2.7729004618829443,1.6427060262331954,1.3059151482476727
Train1,58,34800.0,40800.0,0.19909561802914583,3.0025854251668047,3.0,0.21715909994226196,4.3648708363020585,1.0,0.12355878797463343,5.981153232744477,1.0,0.21171482245001638,5.790545578339904,1.0,0.1892756823533185,0.21715909994226196,0.03771065115289076,1.0,0.5308476865171732,-0.7779660988807252,-1.5853452286300407
Train1,59,35400.0,40200.0,0.13943719681574782,2.250376578513097,3.0,0.17176775426082272,2.2349463672015624,3.0,0.12725481184569937,5.618818033278446,1.0,0.20672568066013525,6.4459576741352596,1.0,0.16225430522698048,0.20672568066013525,0.030863098067369685,3.0,-0.26379621069260145,-0.9181211909007473,-1.8506684199571963
Train1,60,36000.0,39600.0,0.0970857448979677,2.112963247975772,3.0,0.1455825184063698,2.0610075412744866,3.0,0.09024533672012057,3.6060031572280575,1.0,0.161314493434623,4.485248830761915,1.0,0.12448816780026435,0.161314493434623,0.030500598472332018,3.0,-1.3744217160845515,-1.5281425992451054,-1.8647142474533809
Train1,61,36600.0,39000.0,0.031090726582380962,17.409621151730384,0.0,0.1860954857349562,2.7384410086567375,3.0,0.1150845174317824,8.16835343271302,1.0,0.22770077057453442,9.953842822663459,1.0,0.1454938544606661,0.22770077057453442,0.07466295913873834,3.0,-0.7566870746062268,-0.636356835650795,-0.15354847448148276
Train1,62,37200.0,38400.0,0.023307814898619935,7.341546038272332,0.0,0.18109020217847654,3.269517636971832,1.0,0.10312994517634873,6.477092734485126,1.0,0.18457626708258668,6.368132547921718,1.0,0.12732541361459693,0.18457626708258668,0.06614275544231288,3.0,-1.2909840711154588,-1.2156605702937382,-0.4836821159822711
Train1,63,37800.0,37800.0,0.05272189278508949,135.10920949111087,0.0,0.20191951008092507,2.7729517846878444,3.0,0.09041671759386398,4.056536297862957,1.0,0.16297261214096156,4.896826529171596,1.0,0.13044612289012436,0.20191951008092507,0.05865691634820983,1.0,-1.1992103406660704,-0.9826838487963302,-0.7737370733375762
Train1,64,38400.0,37200.0,0.06982347768981355,617.9843595292698,0.0,0.37399109793123025,3.8032618340579667,1.0,0.12306683221488098,3.37389888411629,1.0,0.4322079776045785,10.934169853832135,1.0,0.27389259333107174,0.4322079776045785,0.15584362389907216,3.0,3.0192594204874084,2.1108467075974957,2.9919712139770813
Train1,65,39000.0,36600.0,0.06054787345184595,371.09085923869173,0.0,0.24354836161243748,2.189112835231537,3.0,0.11636610222986707,3.8252328914575306,1.0,0.43677620138595213,8.93331978063649,1.0,0.23591457493564283,0.43677620138595213,0.14455266446814255,3.0,1.9024029255372539,2.1722129584049648,2.554478674387412
Train1,66,39600.0,36000.0,0.028458897387341545,22.08482521569134,0.0,0.23596418418732654,2.283357109419476,3.0,0.13072534333956737,3.3959817851696306,1.0,0.3935238114445534,8.069080019114391,1.0,0.21564680817049744,0.3935238114445534,0.13503530697931992,3.0,1.3063690115478912,1.591191288672264,2.1857081617096465
Train1,67,40200.0,35400.0,0.13169705652081143,2.5360309628545803,3.0,0.1671113816141536,2.2396466835569218,3.0,0.11677352513778955,3.20082596378235,1.0,0.3330862969167041,5.4016359060395285,1.0,0.1949125450803315,0.3330862969167041,0.086207344487358,3.0,0.6966163867757597,0.779316947091551,0.2937635980722628
Train1,68,40800.0,34800.0,0.04114381555039775,83.72285399609719,0.0,0.2712215961172486,2.1939542164518446,3.0,0.12530882424231482,2.7347820041008806,2.0,0.3890802494931657,6.509425676789249,1.0,0.22463023010417274,0.3890802494931657,0.13365904847179372,3.0,1.5705532306674055,1.5314996557231026,2.132382061897422
Train1,69,41400.0,34200.0,0.1129880122793606,2.8334883891440743,3.0,0.16982127008555836,2.1641404526707166,3.0,0.11715450760880146,2.8911971552806106,1.0,0.26158064479472837,3.413040898745413,1.0,0.16904912346740475,0.26158064479472837,0.05988511351605479,3.0,-0.06397438732076825,-0.18123883832344592,-0.7261479289991938
Train1,70,42000.0,33600.0,0.062300412899039086,240.2839198405754,0.0,0.21273869701178916,3.9695666919118224,1.0,0.14140642975247117,5.307918571618849,1.0,0.2100011752643342,4.351732780248888,1.0,0.16032616708012346,0.21273869701178916,0.06149490828617601,1.0,-0.32049884299048914,-0.8373466301076563,-0.6637729637443135
Train1,71,42600.0,33000.0,0.08413631261504499,2.655313997847048,0.0,0.15058555269253654,2.167283667748208,3.0,0.10759836849808521,5.645337551940427,1.0,0.1942762899093306,5.120558348800376,1.0,0.13593104364326494,0.1942762899093306,0.04210598588325168,3.0,-1.0379099456941918,-1.0853574016855758,-1.4150385186205485
Train1,72,43200.0,32400.0,0.06236781213365666,305.4266700569287,0.0,0.15688365616080496,2.3336954289206844,3.0,0.11245324442324194,7.078869896963917,1.0,0.19447178813175822,5.827531349073324,1.0,0.1339716817002709,0.19447178813175822,0.04937561799525072,3.0,-1.095530806509153,-1.0827312183977027,-1.133360966414587
Train1,73,43800.0,31800.0,0.0496903385692027,122.5772419965828,0.0,0.1735523956276633,2.448870506567668,3.0,0.1056854060085265,6.023488189481608,1.0,0.23045644684029934,8.649847410941717,1.0,0.14450250089556094,0.23045644684029934,0.06826668963080744,3.0,-0.7858407723176626,-0.5993390517237843,-0.40138571170147874
Train1,74,44400.0,31200.0,0.027110096304897108,6.049064023584849,0.0,0.17511608891522107,2.5384045146862366,3.0,0.09772398334516443,6.090138753169514,1.0,0.15882873574969184,6.301466955660107,1.0,0.11803537018823403,0.17511608891522107,0.058218608232685584,1.0,-1.5641854064529344,-1.3427418372993007,-0.7907202652227744
Train1,75,45000.0,30600.0,0.029967029855149915,17.94189540045828,0.0,0.1673427180749247,2.453205788941938,3.0,0.09712381988656804,5.341965950525125,1.0,0.17600100551073372,8.237119338922358,1.0,0.12105682625148027,0.17600100551073372,0.059126615317814664,3.0,-1.4753305116738729,-1.3308545007013568,-0.7555375752070485
Train1,76,45600.0,30000.0,0.02628478481137477,12.093951750938217,0.0,0.25948942904948896,3.8528616144773222,1.0,0.11555860369364349,7.440247506388808,1.0,0.21397054094873497,4.426081783513228,1.0,0.16184675261093479,0.25948942904948896,0.0901571977661608,1.0,-0.27578150654256456,-0.20933073488029594,0.44680916984328284
Train1,77,46200.0,29400.0,0.049753624997628774,198.09891891796596,0.0,0.2130820194995676,2.2720844827337237,3.0,0.14713572076415915,3.7006056904075075,2.0,0.31092245368583826,4.517325014320301,1.0,0.1892778334478949,0.31092245368583826,0.09523535086321973,3.0,0.5309109458458696,0.48158373005686156,0.6435731480019168
Train1,78,46800.0,28800.0,0.04378758204104213,109.7104827059678,0.0,0.2686090302419565,1.9481907194591992,1.0,0.13036468746678206,3.5623464449084885,1.0,0.28382183331712063,3.356220567938214,1.0,0.19140023301111653,0.28382183331712063,0.09954544936861735,3.0,0.5933264124029335,0.11753338003555251,0.8105771969087504
Train1,79,47400.0,28200.0,0.09652143647610348,2.5418102425301496,0.0,0.17322692721634952,2.1077726675113437,3.0,0.13007796929536378,3.5663840942584653,1.0,0.281180647596838,3.68983622642041,1.0,0.1752008390230494,0.281180647596838,0.06957758940555975,3.0,0.11693509041634746,0.08205358020594872,-0.35059207674846626
Train1,80,48000.0,27600.0,0.03142222891374658,27.69743472495665,0.0,0.22255686268252967,2.109470265268545,3.0,0.13808644877192164,3.947104653425635,2.0,0.3181773780294703,3.992732099579193,1.0,0.1886733678786851,0.3181773780294703,0.10572650334428695,3.0,0.5131348394172374,0.5790411945260538,1.0500754448387646
Train1,81,48600.0,27000.0,0.031682441135183176,26.03891380633625,0.0,0.1728867547920455,2.039911163951559,3.0,0.14418282045182268,3.1649764324596594,2.0,0.21959195674769827,2.179037769526783,1.0,0.14676348855885957,0.21959195674769827,0.06919032138449688,3.0,-0.7193497108182247,-0.745284840683656,-0.3655976102527799
Train1,82,49200.0,26400.0,0.03039732520933638,22.332412804167717,0.0,0.25526552034883787,1.8643769668275931,3.0,0.12505782676877156,2.7679673874720496,2.0,0.32294520223641854,3.1041940165004,1.0,0.19615075976815083,0.32294520223641854,0.11341422206648942,3.0,0.7330297694287137,0.6430887346843274,1.347952663156827
